Offer                                        Publisher    Sku                           Urn                                                                                          Version
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202003170                                             16.04.202003170
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202004010                                             16.04.202004010
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202004070                                             16.04.202004070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202004290                                             16.04.202004290
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202005290                                             16.04.202005290
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202006100                                             16.04.202006100
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202007080                                             16.04.202007080
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202007161                                             16.04.202007161
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202007290                                             16.04.202007290
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202008070                                             16.04.202008070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202009040                                             16.04.202009040
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202009080                                             16.04.202009080
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202009220                                             16.04.202009220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202010140                                             16.04.202010140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202012010                                             16.04.202012010
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202012030                                             16.04.202012030
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202012100                                             16.04.202012100
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202101120                                             16.04.202101120
